,courier_id,check_in_time,location_time,fraud_timing,position_latitude,position_longitude,prev_location_time,seconds_time,dist_km,speed_kph
1255,151382562,2024-03-04 11:27:11.364000+00:00,2024-03-04 11:43:11.148000+00:00,after_check_in,36.8563558,10.2641502,2024-03-04 11:43:00.406000+00:00,10.742,0.45,150.34
1256,163361228,2024-03-04 15:37:47.445000+00:00,2024-03-04 16:01:22.022000+00:00,after_check_in,36.8362545,10.2128806,2024-03-04 16:01:07.563000+00:00,14.459,1.62,404.04
1257,151386108,2024-03-04 16:35:53.048000+00:00,2024-03-04 17:19:32.546000+00:00,after_check_in,36.8454947,10.2990842,2024-03-04 17:19:20.370000+00:00,12.176,0.84,249.31
1258,151386108,2024-03-04 16:35:53.048000+00:00,2024-03-04 17:20:12.516000+00:00,after_check_in,36.8448234,10.2847137,2024-03-04 17:19:52.388000+00:00,20.128,0.93,166.5
1259,151386108,2024-03-04 16:35:53.048000+00:00,2024-03-04 17:20:32.388000+00:00,after_check_in,36.8425092,10.2970263,2024-03-04 17:20:12.516000+00:00,19.872,1.13,203.89
1260,151386108,2024-03-04 16:35:53.048000+00:00,2024-03-04 17:20:52.508000+00:00,after_check_in,36.8448573,10.2846425,2024-03-04 17:20:32.388000+00:00,20.12,1.13,202.63
1261,166195081,2024-03-04 16:40:14.769000+00:00,2024-03-04 16:54:29.986000+00:00,after_check_in,36.8110963,10.1453602,2024-03-04 16:54:14.695000+00:00,15.291,0.93,219.18
1262,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:33:45.868000+00:00,before_check_in,36.8501069,10.1598278,2024-03-04 16:33:32.583000+00:00,13.285,2.88,781.26
1263,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:34:02.225000+00:00,before_check_in,36.8494111,10.1922154,2024-03-04 16:33:45.868000+00:00,16.357,2.88,634.43
1264,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:34:15.880000+00:00,before_check_in,36.8501069,10.1598278,2024-03-04 16:34:02.225000+00:00,13.655,2.88,760.05
1265,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:34:32.156000+00:00,before_check_in,36.8494111,10.1922154,2024-03-04 16:34:15.880000+00:00,16.276,2.88,637.66
1266,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:34:45.877000+00:00,before_check_in,36.8501069,10.1598278,2024-03-04 16:34:32.156000+00:00,13.721,2.88,756.46
1267,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:35:02.156000+00:00,before_check_in,36.8494111,10.1922154,2024-03-04 16:34:45.877000+00:00,16.279,2.88,637.52
1268,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:35:15.885000+00:00,before_check_in,36.8501069,10.1598278,2024-03-04 16:35:02.156000+00:00,13.729,2.88,755.86
1269,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:35:32.172000+00:00,before_check_in,36.8494111,10.1922154,2024-03-04 16:35:15.885000+00:00,16.287,2.88,637.24
1270,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:35:45.865000+00:00,before_check_in,36.8501069,10.1598278,2024-03-04 16:35:32.172000+00:00,13.693,2.88,757.85
1271,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:36:02.298000+00:00,before_check_in,36.8494111,10.1922154,2024-03-04 16:35:45.865000+00:00,16.433,2.88,631.52
1272,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:36:31.924000+00:00,before_check_in,36.8501145,10.1598662,2024-03-04 16:36:14.348000+00:00,17.576,2.88,589.69
1273,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:36:44.693000+00:00,before_check_in,36.8493993,10.192208,2024-03-04 16:36:31.924000+00:00,12.769,2.88,811.63
1274,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:37:01.922000+00:00,before_check_in,36.8501145,10.1598662,2024-03-04 16:36:44.693000+00:00,17.229,2.88,601.52
1275,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:37:16.609000+00:00,before_check_in,36.8493993,10.192208,2024-03-04 16:37:01.922000+00:00,14.687,2.88,705.6
1276,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:37:31.950000+00:00,before_check_in,36.8501145,10.1598662,2024-03-04 16:37:16.609000+00:00,15.341,2.88,675.63
1277,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:37:46.625000+00:00,before_check_in,36.8493993,10.192208,2024-03-04 16:37:31.950000+00:00,14.675,2.88,706.29
1278,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:38:01.948000+00:00,before_check_in,36.8501145,10.1598662,2024-03-04 16:37:46.625000+00:00,15.323,2.88,676.42
1279,133905167,2024-03-04 16:43:01.279000+00:00,2024-03-04 16:38:16.035000+00:00,before_check_in,36.8493993,10.192208,2024-03-04 16:38:01.948000+00:00,14.087,2.88,735.71
1280,156403730,2024-03-05 09:00:12.467000+00:00,2024-03-05 08:57:37.477000+00:00,before_check_in,36.7645213,10.2528272,2024-03-05 08:57:26.190000+00:00,11.287,1.55,493.27
1281,156403730,2024-03-05 09:00:12.467000+00:00,2024-03-05 09:14:00.923000+00:00,after_check_in,36.7674857,10.2673717,2024-03-05 09:13:40.025000+00:00,20.898,1.08,186.24
1282,124486514,2024-03-05 11:01:05.035000+00:00,2024-03-05 11:15:10.874000+00:00,after_check_in,36.8816385,10.2519058,2024-03-05 11:14:59.791000+00:00,11.083,0.88,284.85
1283,124486514,2024-03-05 11:01:05.035000+00:00,2024-03-05 11:17:24.752000+00:00,after_check_in,36.8802499,10.260317,2024-03-05 11:17:04.800000+00:00,19.952,0.9,163.25
1284,122630777,2024-03-06 11:51:20.004000+00:00,2024-03-06 11:50:19.982000+00:00,before_check_in,36.8223704,10.1421421,2024-03-06 11:49:58.780000+00:00,21.202,1.84,312.97
1285,122630777,2024-03-06 11:51:20.004000+00:00,2024-03-06 11:51:12.455000+00:00,before_check_in,36.8350403,10.1287904,2024-03-06 11:50:56.219000+00:00,16.236,1.69,375.04
1286,122630777,2024-03-06 11:51:20.004000+00:00,2024-03-06 11:51:31.882000+00:00,after_check_in,36.8210083,10.1424922,2024-03-06 11:51:12.455000+00:00,19.427,1.98,367.0
1287,122630777,2024-03-06 11:51:20.004000+00:00,2024-03-06 11:51:49.707000+00:00,after_check_in,36.8350403,10.1287904,2024-03-06 11:51:31.882000+00:00,17.825,1.98,399.99
1288,165740195,2024-03-06 11:51:54.625000+00:00,2024-03-06 11:47:06.933000+00:00,before_check_in,36.8569441,10.1279745,2024-03-06 11:46:47.016000+00:00,19.917,1.75,315.78
1289,165740195,2024-03-06 11:51:54.625000+00:00,2024-03-06 11:51:05.129000+00:00,before_check_in,36.8537515,10.1542261,2024-03-06 11:50:54.883000+00:00,10.246,0.46,161.04
1290,152419133,2024-03-07 09:46:26.464000+00:00,2024-03-07 09:51:38.525000+00:00,after_check_in,36.7436219,10.3040397,2024-03-07 09:51:18.506000+00:00,20.019,1.24,223.24
1291,152419133,2024-03-07 09:46:26.464000+00:00,2024-03-07 09:51:58.575000+00:00,after_check_in,36.7347727,10.2951055,2024-03-07 09:51:38.525000+00:00,20.05,1.27,227.28
1292,152419133,2024-03-07 09:46:26.464000+00:00,2024-03-07 09:54:35.203000+00:00,after_check_in,36.7347429,10.2951126,2024-03-07 09:54:15.938000+00:00,19.265,1.27,236.94
1293,152419133,2024-03-07 09:46:26.464000+00:00,2024-03-07 10:02:20.372000+00:00,after_check_in,36.7436225,10.3040397,2024-03-07 10:01:59.042000+00:00,21.33,1.23,207.49
1294,152419133,2024-03-07 09:46:26.464000+00:00,2024-03-07 10:02:40.780000+00:00,after_check_in,36.73499,10.2954067,2024-03-07 10:02:20.372000+00:00,20.408,1.23,216.99
1295,152419133,2024-03-07 09:46:26.464000+00:00,2024-03-07 10:09:43.048000+00:00,after_check_in,36.7436219,10.3040397,2024-03-07 10:09:32.663000+00:00,10.385,1.24,428.27
1296,152419133,2024-03-07 09:46:26.464000+00:00,2024-03-07 10:12:14.297000+00:00,after_check_in,36.7349707,10.2953412,2024-03-07 10:11:58.017000+00:00,16.28,1.24,273.16
1297,152419133,2024-03-07 09:46:26.464000+00:00,2024-03-07 10:12:35.518000+00:00,after_check_in,36.7436211,10.3040383,2024-03-07 10:12:14.297000+00:00,21.221,1.24,209.54
1298,152419133,2024-03-07 09:46:26.464000+00:00,2024-03-07 10:12:46.406000+00:00,after_check_in,36.7349648,10.2953441,2024-03-07 10:12:35.518000+00:00,10.888,1.24,408.59
1299,150833835,2024-03-07 19:37:43.020000+00:00,2024-03-07 19:40:40.634000+00:00,after_check_in,36.8527582,10.2712694,2024-03-07 19:40:29.354000+00:00,11.28,0.57,181.9
1300,150833769,2024-03-01 09:35:06.393000+00:00,2024-03-01 10:16:30.872000+00:00,after_check_in,36.8281767,10.2110933,2024-03-01 10:16:15.403000+00:00,15.469,1.0,232.27
1301,150828079,2024-03-01 16:09:09.274000+00:00,2024-03-01 16:01:54.599000+00:00,before_check_in,36.8451152,10.1838411,2024-03-01 16:01:34.508000+00:00,20.091,0.94,168.79
1302,150833902,2024-03-02 07:47:04.404000+00:00,2024-03-02 07:47:14.210000+00:00,after_check_in,36.8557254,10.1596954,2024-03-02 07:46:57.556000+00:00,16.654,1.92,414.59
1303,150833902,2024-03-02 07:47:04.404000+00:00,2024-03-02 07:51:16.733000+00:00,after_check_in,36.8492669,10.1747123,2024-03-02 07:51:03.838000+00:00,12.895,1.17,327.78
1304,150833587,2024-03-02 10:10:26.539000+00:00,2024-03-02 10:10:22.805000+00:00,before_check_in,36.8781942,10.3230015,2024-03-02 10:10:04.467000+00:00,18.338,4.87,956.18
1305,150833587,2024-03-02 10:10:26.539000+00:00,2024-03-02 10:10:34.498000+00:00,after_check_in,36.8359595,10.3084801,2024-03-02 10:10:22.805000+00:00,11.693,4.87,1499.62
1306,150833587,2024-03-02 10:10:26.539000+00:00,2024-03-02 10:10:49.093000+00:00,after_check_in,36.8781707,10.3230052,2024-03-02 10:10:34.498000+00:00,14.595,4.87,1200.87
1307,150833587,2024-03-02 10:10:26.539000+00:00,2024-03-02 10:11:18.693000+00:00,after_check_in,36.8359595,10.3084801,2024-03-02 10:11:04.385000+00:00,14.308,4.87,1225.04
1308,151024088,2024-03-02 16:52:25.224000+00:00,2024-03-02 17:20:59.560000+00:00,after_check_in,36.8658336,10.2953379,2024-03-02 17:20:39.741000+00:00,19.819,0.84,152.82
1309,151024088,2024-03-02 16:52:25.224000+00:00,2024-03-02 17:21:39.583000+00:00,after_check_in,36.8684046,10.3042022,2024-03-02 17:21:20.527000+00:00,19.056,0.96,180.89
1310,151024088,2024-03-02 16:52:25.224000+00:00,2024-03-02 17:21:59.672000+00:00,after_check_in,36.8616447,10.29611,2024-03-02 17:21:39.583000+00:00,20.089,1.04,186.52
1311,152763697,2024-03-02 17:37:19.743000+00:00,2024-03-02 17:53:11.665000+00:00,after_check_in,36.8497438,10.2592192,2024-03-02 17:53:11.664000+00:00,0.001,0.42,inf
1312,152763697,2024-03-02 17:37:19.743000+00:00,2024-03-02 17:54:08.022000+00:00,after_check_in,36.8448333,10.2547444,2024-03-02 17:54:08.022000+00:00,0.0,0.4,inf
1313,152763697,2024-03-02 17:37:19.743000+00:00,2024-03-02 17:54:08.023000+00:00,after_check_in,36.8438408,10.2520192,2024-03-02 17:54:08.022000+00:00,0.001,0.27,inf
1314,162520854,2024-03-02 18:44:47.035000+00:00,2024-03-02 19:20:48.375000+00:00,after_check_in,36.8058091,10.166397,2024-03-02 19:20:37.647000+00:00,10.728,0.59,197.89
1315,157408460,2024-03-03 11:08:35.740000+00:00,2024-03-03 11:02:21.566000+00:00,before_check_in,36.8377326,10.2145794,2024-03-03 11:02:01.292000+00:00,20.274,1.01,179.71
1316,157408460,2024-03-03 11:08:35.740000+00:00,2024-03-03 11:05:56.819000+00:00,before_check_in,36.8360757,10.2290637,2024-03-03 11:05:45.306000+00:00,11.513,0.58,182.61
1317,150833729,2024-03-03 11:41:38.234000+00:00,2024-03-03 11:41:59.181000+00:00,after_check_in,36.8553913,10.2621476,2024-03-03 11:41:48.803000+00:00,10.378,0.47,161.9
1318,150833729,2024-03-03 11:41:38.234000+00:00,2024-03-03 11:47:42.897000+00:00,after_check_in,36.8614884,10.2759514,2024-03-03 11:47:30.386000+00:00,12.511,0.52,150.02
1319,150833729,2024-03-03 11:41:38.234000+00:00,2024-03-03 12:16:15.199000+00:00,after_check_in,36.8387836,10.2463743,2024-03-03 12:15:55.547000+00:00,19.652,3.48,637.03
1320,166158880,2024-03-03 16:53:39.793000+00:00,2024-03-03 16:53:26.379000+00:00,before_check_in,36.8783454,10.3063636,2024-03-03 16:53:15.240000+00:00,11.139,1.77,570.85
1321,161053014,2024-03-06 09:59:14+00:00,2024-03-06 09:50:11.138000+00:00,before_check_in,36.9318507,10.1459928,2024-03-06 09:50:00.991000+00:00,10.147,0.57,200.65
1322,164820203,2024-03-06 14:36:09.782000+00:00,2024-03-06 15:00:54.441000+00:00,after_check_in,36.8488069,10.2604489,2024-03-06 15:00:34.359000+00:00,20.082,1.58,284.03
1323,164819025,2024-03-06 14:50:47.731000+00:00,2024-03-06 14:50:55.987000+00:00,after_check_in,36.8580081,10.1676437,2024-03-06 14:50:40.467000+00:00,15.52,5.52,1279.52
1324,163410642,2024-03-07 09:35:11.525000+00:00,2024-03-07 09:35:23.355000+00:00,after_check_in,36.7656762,10.2442144,2024-03-07 09:35:07.470000+00:00,15.885,2.9,656.35
1325,163410642,2024-03-07 09:35:11.525000+00:00,2024-03-07 10:21:24.509000+00:00,after_check_in,36.7398533,10.239925,2024-03-07 10:20:41.804000+00:00,42.705,2.9,244.18
1326,158375328,2024-03-07 09:37:01.793000+00:00,2024-03-07 09:36:52.328000+00:00,before_check_in,36.8634981,10.1753051,2024-03-07 09:36:26.926000+00:00,25.402,4.37,618.89
1327,162429815,2024-03-01 08:05:34.276000+00:00,2024-03-01 08:12:14.053000+00:00,after_check_in,36.8622956,10.2607945,2024-03-01 08:12:03.181000+00:00,10.872,0.47,155.5
1328,162429815,2024-03-01 08:05:34.276000+00:00,2024-03-01 08:12:36.136000+00:00,after_check_in,36.8594027,10.2646314,2024-03-01 08:12:25.066000+00:00,11.07,0.47,152.61
1329,162429815,2024-03-01 08:05:34.276000+00:00,2024-03-01 08:12:47.059000+00:00,after_check_in,36.8622975,10.2607956,2024-03-01 08:12:36.136000+00:00,10.923,0.47,154.62
1330,162429815,2024-03-01 08:05:34.276000+00:00,2024-03-01 08:13:20.177000+00:00,after_check_in,36.859401,10.2646344,2024-03-01 08:13:09.089000+00:00,11.088,0.47,152.43
1331,162429815,2024-03-01 08:05:34.276000+00:00,2024-03-01 08:13:43.171000+00:00,after_check_in,36.859401,10.2646344,2024-03-01 08:13:32.072000+00:00,11.099,0.47,152.18
1332,164238307,2024-03-01 11:02:16.768000+00:00,2024-03-01 11:02:06.232000+00:00,before_check_in,36.8476025,10.2612299,2024-03-01 11:01:55.227000+00:00,11.005,15.32,5011.77
1333,151382619,2024-03-01 11:06:16.063000+00:00,2024-03-01 11:48:28.269000+00:00,after_check_in,36.885143,10.2665154,2024-03-01 11:48:28.262000+00:00,0.007,0.32,160352.63
1334,151382619,2024-03-01 11:06:16.063000+00:00,2024-03-01 11:49:51.101000+00:00,after_check_in,36.8822975,10.2658918,2024-03-01 11:49:51.100000+00:00,0.001,0.32,inf
1335,150833893,2024-03-01 15:36:55.524000+00:00,2024-03-01 15:48:10.280000+00:00,after_check_in,36.7714751,10.2692775,2024-03-01 15:47:50.068000+00:00,20.212,1.39,247.52
1336,150833893,2024-03-01 15:36:55.524000+00:00,2024-03-01 16:21:18.072000+00:00,after_check_in,36.7620233,10.2554609,2024-03-01 16:20:57.736000+00:00,20.336,1.8,318.31
1337,165278957,2024-03-01 16:56:53.141000+00:00,2024-03-01 17:21:40.776000+00:00,after_check_in,36.7237723,10.2307492,2024-03-01 17:21:29.354000+00:00,11.422,1.01,319.2
1338,165278957,2024-03-01 16:56:53.141000+00:00,2024-03-01 17:52:31.135000+00:00,after_check_in,36.7222466,10.213363,2024-03-01 17:52:17.452000+00:00,13.683,1.47,387.04
1339,160804563,2024-03-02 11:09:17.747000+00:00,2024-03-02 11:01:26.888000+00:00,before_check_in,36.8343471,10.2233788,2024-03-02 11:01:11.444000+00:00,15.444,1.44,335.1
1340,160804563,2024-03-02 11:09:17.747000+00:00,2024-03-02 11:04:46.994000+00:00,before_check_in,36.8473163,10.2580846,2024-03-02 11:04:26.801000+00:00,20.193,1.85,329.79
1341,160804563,2024-03-02 11:09:17.747000+00:00,2024-03-02 11:09:04.184000+00:00,before_check_in,36.8673403,10.3045079,2024-03-02 11:08:50.872000+00:00,13.312,1.48,399.06
1342,159523840,2024-03-02 16:43:07.691000+00:00,2024-03-02 16:43:48.441000+00:00,after_check_in,36.8541108,10.1336255,2024-03-02 16:43:37.165000+00:00,11.276,0.91,291.08
1343,159523840,2024-03-02 16:43:07.691000+00:00,2024-03-02 17:01:02.275000+00:00,after_check_in,36.8570292,10.1492435,2024-03-02 17:00:41.828000+00:00,20.447,1.64,289.55
1344,159523840,2024-03-02 16:43:07.691000+00:00,2024-03-02 17:01:21.842000+00:00,after_check_in,36.8579382,10.1677442,2024-03-02 17:01:02.275000+00:00,19.567,1.65,303.43
1345,161056894,2024-03-03 10:49:16.279000+00:00,2024-03-03 11:39:25.649000+00:00,after_check_in,36.8841219,10.3323836,2024-03-03 11:39:13.843000+00:00,11.806,0.63,191.41
1346,165740240,2024-03-03 11:02:27.581000+00:00,2024-03-03 11:35:35.235000+00:00,after_check_in,36.8422928,10.1635845,2024-03-03 11:35:18.489000+00:00,16.746,3.12,670.57
1347,166156183,2024-03-03 11:09:22.873000+00:00,2024-03-03 11:02:50.816000+00:00,before_check_in,36.8358293,10.2254933,2024-03-03 11:02:30.833000+00:00,19.983,1.32,236.94
1348,161059980,2024-03-03 15:07:42.072000+00:00,2024-03-03 15:07:35.265000+00:00,before_check_in,36.85202565052166,10.184247528862532,2024-03-03 15:05:50.261000+00:00,105.004,13.46,461.63
1349,161059980,2024-03-03 15:07:42.072000+00:00,2024-03-03 15:09:37.466000+00:00,after_check_in,36.908295,10.3178683,2024-03-03 15:07:56.315000+00:00,101.151,13.43,478.05
1350,165154703,2024-03-03 16:55:48.353000+00:00,2024-03-03 16:54:04.939000+00:00,before_check_in,36.8791668,10.1786305,2024-03-03 16:53:44.422000+00:00,20.517,2.22,390.11
1351,160287600,2024-03-04 10:28:43.969000+00:00,2024-03-04 10:38:41.586000+00:00,after_check_in,36.8418021,10.2483644,2024-03-04 10:38:21.294000+00:00,20.292,1.12,198.29
1352,160287600,2024-03-04 10:28:43.969000+00:00,2024-03-04 10:45:17.994000+00:00,after_check_in,36.8459998,10.2591093,2024-03-04 10:44:58.043000+00:00,19.951,0.97,174.37
1353,150833960,2024-03-04 11:10:25.448000+00:00,2024-03-04 11:09:30.690000+00:00,before_check_in,36.761957,10.2553413,2024-03-04 11:09:10.785000+00:00,19.905,1.3,234.88
1354,163354290,2024-03-04 14:02:13.278000+00:00,2024-03-04 14:01:20.597000+00:00,before_check_in,36.8550699,10.1512278,2024-03-04 14:00:54.992000+00:00,25.605,1.74,244.5
1355,163354290,2024-03-04 14:02:13.278000+00:00,2024-03-04 14:03:17.314000+00:00,after_check_in,36.8582317,10.1662159,2024-03-04 14:02:57.029000+00:00,20.285,1.27,225.49
1356,161056894,2024-03-04 16:07:48.839000+00:00,2024-03-04 16:07:31.405000+00:00,before_check_in,36.8883634,10.3225186,2024-03-04 16:07:19.314000+00:00,12.091,1.07,318.8
1357,161056894,2024-03-04 16:07:48.839000+00:00,2024-03-04 16:20:06.192000+00:00,after_check_in,36.8744258,10.3185115,2024-03-04 16:19:51.355000+00:00,14.837,0.98,238.51
1358,162517787,2024-03-04 17:36:03.708000+00:00,2024-03-04 17:37:46.884000+00:00,after_check_in,36.8530951,10.2580395,2024-03-04 17:36:13.226000+00:00,93.658,8.97,344.78
1359,122542303,2024-03-04 18:08:30.835000+00:00,2024-03-04 18:08:24.239000+00:00,before_check_in,36.8071433,10.13467,2024-03-04 18:08:05.069000+00:00,19.17,5.69,1067.69
1360,162589701,2024-03-05 11:49:44.499000+00:00,2024-03-05 12:44:11.029000+00:00,after_check_in,36.8555354,10.1541898,2024-03-05 12:43:49.743000+00:00,21.286,0.91,154.62
1361,151330180,2024-03-06 09:06:41.993000+00:00,2024-03-06 09:09:31.057000+00:00,after_check_in,36.8322464,10.155095,2024-03-06 09:09:10.922000+00:00,20.135,1.18,210.83
1362,151330180,2024-03-06 09:06:41.993000+00:00,2024-03-06 09:41:13.893000+00:00,after_check_in,36.82844,10.190941,2024-03-06 09:41:13.893000+00:00,0.0,0.26,inf
1363,151847382,2024-03-06 09:35:06.276000+00:00,2024-03-06 09:34:05.124000+00:00,before_check_in,36.8213342,10.1389113,2024-03-06 09:33:54.968000+00:00,10.156,1.3,460.39
1364,151847382,2024-03-06 09:35:06.276000+00:00,2024-03-06 10:18:35.759000+00:00,after_check_in,36.8368091,10.1290264,2024-03-06 10:18:35.759000+00:00,0.0,0.28,inf
1365,151847382,2024-03-06 09:35:06.276000+00:00,2024-03-06 10:24:57.704000+00:00,after_check_in,36.8320902,10.1401738,2024-03-06 10:24:57.704000+00:00,0.0,0.31,inf
1366,151847382,2024-03-06 09:35:06.276000+00:00,2024-03-06 10:25:17.213000+00:00,after_check_in,36.825549,10.1454156,2024-03-06 10:24:57.704000+00:00,19.509,0.87,161.36
1367,151847382,2024-03-06 09:35:06.276000+00:00,2024-03-06 10:26:00.365000+00:00,after_check_in,36.836501,10.1464897,2024-03-06 10:25:47.132000+00:00,13.233,0.83,226.26
1368,151847382,2024-03-06 09:35:06.276000+00:00,2024-03-06 10:27:47.496000+00:00,after_check_in,36.8351935,10.1576153,2024-03-06 10:27:47.496000+00:00,0.0,0.22,inf
1369,151847382,2024-03-06 09:35:06.276000+00:00,2024-03-06 10:30:03.290000+00:00,after_check_in,36.842364,10.1638349,2024-03-06 10:29:52.891000+00:00,10.399,0.53,182.33
1370,144612398,2024-03-06 14:43:40.304000+00:00,2024-03-06 15:42:31.392000+00:00,after_check_in,36.8504578,10.1830627,2024-03-06 15:42:31.392000+00:00,0.0,0.22,inf
1371,161059980,2024-03-06 15:49:30.544000+00:00,2024-03-06 16:45:41.375000+00:00,after_check_in,36.8557117,10.1879033,2024-03-06 16:45:23.812000+00:00,17.563,1.01,207.8
1372,139895330,2024-03-07 09:57:09.034000+00:00,2024-03-07 09:57:03.409000+00:00,before_check_in,36.8000098,10.1794613,2024-03-07 09:56:52.667000+00:00,10.742,0.8,268.06
1373,163413588,2024-03-07 09:58:10.237000+00:00,2024-03-07 10:14:47.546000+00:00,after_check_in,36.8363954,10.1601073,2024-03-07 10:14:36.721000+00:00,10.825,0.79,261.92
1374,163413588,2024-03-07 09:58:10.237000+00:00,2024-03-07 10:15:08.694000+00:00,after_check_in,36.8420081,10.1715783,2024-03-07 10:14:47.546000+00:00,21.148,1.2,203.69
1375,166158880,2024-03-07 10:01:15.093000+00:00,2024-03-07 09:58:49.158000+00:00,before_check_in,36.8673179,10.2842651,2024-03-07 09:58:30.298000+00:00,18.86,0.79,151.36
1376,166436087,2024-03-07 13:21:13.830000+00:00,2024-03-07 14:09:22.501000+00:00,after_check_in,36.8458861,10.2589098,2024-03-07 14:09:02.095000+00:00,20.406,1.07,188.22
1377,166436090,2024-03-07 13:53:43.463000+00:00,2024-03-07 14:47:46.819000+00:00,after_check_in,36.8625145,10.2849323,2024-03-07 14:47:26.734000+00:00,20.085,0.95,170.99
1378,166436090,2024-03-07 13:53:43.463000+00:00,2024-03-07 14:48:06.889000+00:00,after_check_in,36.8610052,10.2745334,2024-03-07 14:47:46.819000+00:00,20.07,0.94,168.65
1379,166436090,2024-03-07 13:53:44.758000+00:00,2024-03-07 14:47:46.819000+00:00,after_check_in,36.8625145,10.2849323,2024-03-07 14:47:26.734000+00:00,20.085,0.95,170.99
1380,166436090,2024-03-07 13:53:44.758000+00:00,2024-03-07 14:48:06.889000+00:00,after_check_in,36.8610052,10.2745334,2024-03-07 14:47:46.819000+00:00,20.07,0.94,168.65
1381,166193036,2024-03-07 17:10:15.816000+00:00,2024-03-07 17:27:27.266000+00:00,after_check_in,36.8525257,10.1481071,2024-03-07 17:27:07.019000+00:00,20.247,0.95,168.69
1382,166193036,2024-03-07 17:10:15.816000+00:00,2024-03-07 17:27:47.159000+00:00,after_check_in,36.8450108,10.1530211,2024-03-07 17:27:27.266000+00:00,19.893,0.94,170.67
1383,163030546,2024-03-07 19:12:07.731000+00:00,2024-03-07 19:43:27.944000+00:00,after_check_in,36.8632133,10.1660033,2024-03-07 19:43:13.985000+00:00,13.959,0.58,150.49
1384,154107263,2024-03-01 10:41:35.363000+00:00,2024-03-01 10:44:08.282000+00:00,after_check_in,36.8317722,10.1523855,2024-03-01 10:43:56.843000+00:00,11.439,0.54,168.8
1385,144921970,2024-03-02 09:40:00.493000+00:00,2024-03-02 09:48:10.772000+00:00,after_check_in,36.8318783,10.1556211,2024-03-02 09:47:50.881000+00:00,19.891,0.87,158.0
1386,166154247,2024-03-03 09:47:31.156000+00:00,2024-03-03 09:53:07.885000+00:00,after_check_in,36.8256793,10.1454641,2024-03-03 09:52:49.899000+00:00,17.986,0.91,181.78
1387,166154247,2024-03-03 09:47:31.156000+00:00,2024-03-03 09:54:18.026000+00:00,after_check_in,36.8329266,10.1502262,2024-03-03 09:54:07.756000+00:00,10.27,0.55,194.24
1388,166154247,2024-03-03 09:47:31.156000+00:00,2024-03-03 10:01:28.441000+00:00,after_check_in,36.8412276,10.1623623,2024-03-03 10:01:09.319000+00:00,19.122,1.22,229.98
1389,166158020,2024-03-04 09:49:15.180000+00:00,2024-03-04 10:22:33.137000+00:00,after_check_in,36.86552,10.3006482,2024-03-04 10:22:13.168000+00:00,19.969,1.49,267.75
1390,151382562,2024-03-04 10:54:20.670000+00:00,2024-03-04 11:43:11.148000+00:00,after_check_in,36.8563558,10.2641502,2024-03-04 11:43:00.406000+00:00,10.742,0.45,150.34
1391,166156183,2024-03-04 11:10:43.864000+00:00,2024-03-04 11:02:33.566000+00:00,before_check_in,36.8443947,10.2149826,2024-03-04 11:02:21.042000+00:00,12.524,0.86,245.79
1392,166156183,2024-03-04 11:10:43.864000+00:00,2024-03-04 11:03:40.263000+00:00,before_check_in,36.8361504,10.2129701,2024-03-04 11:03:28.946000+00:00,11.317,1.3,413.64
1393,166156183,2024-03-04 11:10:43.864000+00:00,2024-03-04 11:10:03.423000+00:00,before_check_in,36.8461998,10.2597637,2024-03-04 11:09:43.143000+00:00,20.28,1.13,199.86
1394,150833901,2024-03-04 16:57:50.213000+00:00,2024-03-04 16:57:41.231000+00:00,before_check_in,36.8620787,10.2781808,2024-03-04 16:57:30.010000+00:00,11.221,0.55,176.77
1395,164365597,2024-03-05 10:03:48.896000+00:00,2024-03-05 09:54:58.282000+00:00,before_check_in,36.9386966,10.2532093,2024-03-05 09:54:47.315000+00:00,10.967,3.31,1087.6
1396,164365597,2024-03-05 10:03:48.896000+00:00,2024-03-05 09:57:07.394000+00:00,before_check_in,36.9233889,10.27456,2024-03-05 09:56:47.355000+00:00,20.039,1.56,279.38
1397,164365597,2024-03-05 10:03:48.896000+00:00,2024-03-05 09:59:08.478000+00:00,before_check_in,36.9135989,10.2837197,2024-03-05 09:58:47.513000+00:00,20.965,0.89,152.8
